alert_id	created_at	state	start_time	end_time	start_fuel	end_fuel	delta	duration_s	avg_rate	confidence
2026-07-18T14:06:14.235890_Idle Start_5.00	2026-07-18T14:06:14.235890	Idle Start	2026-07-18T14:06:14.235890	2026-07-18T14:06:14.235890	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:06:15.237147_Idle Start_5.00	2026-07-18T14:06:15.237147	Idle Start	2026-07-18T14:06:15.237147	2026-07-18T14:06:15.237147	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:06:17.243358_Idle Start_5.00	2026-07-18T14:06:17.243358	Idle Start	2026-07-18T14:06:17.243358	2026-07-18T14:06:17.243358	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:06:18.245063_Idle Start_5.00	2026-07-18T14:06:18.245063	Idle Start	2026-07-18T14:06:18.245063	2026-07-18T14:06:18.245063	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:06:19.246465_Idle Start_5.00	2026-07-18T14:06:19.246465	Idle Start	2026-07-18T14:06:19.246465	2026-07-18T14:06:19.246465	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:06:21.250134_Idle Start_5.90	2026-07-18T14:06:21.250134	Idle Start	2026-07-18T14:06:21.250134	2026-07-18T14:06:21.250134	5.90	5.90	0.00	0	0.0000	0.7000
2026-07-18T14:06:22.250750_Idle Start_6.35	2026-07-18T14:06:22.250750	Idle Start	2026-07-18T14:06:22.250750	2026-07-18T14:06:22.250750	6.35	6.35	0.00	0	0.0000	0.7000
2026-07-18T14:06:25.258907_Refuel_7.69_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:25.258907	2026-07-18T14:06:40.309223	7.69	11.75	4.06	15	16.2400	0.7127
2026-07-18T14:06:26.261620_Refuel_8.15_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:26.261620	2026-07-18T14:06:40.309223	8.15	11.75	3.60	14	15.4286	0.7202
2026-07-18T14:06:28.272883_Refuel_9.05_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:28.272883	2026-07-18T14:06:40.309223	9.05	11.75	2.70	12	13.5000	0.7271
2026-07-18T14:17:49.291653_Idle End_5.00	2026-07-18T14:17:49.291653	Idle End	2026-07-18T14:17:49.291653	2026-07-18T14:17:49.291653	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:06:29.274397_Refuel_9.50_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:29.274397	2026-07-18T14:06:40.309223	9.50	11.75	2.25	11	12.2727	0.7313
2026-07-18T14:06:30.275408_Refuel_9.95_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:30.275408	2026-07-18T14:06:40.309223	9.95	11.75	1.80	10	10.8000	0.7340
2026-07-18T14:06:32.278303_Refuel_10.85_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:32.278303	2026-07-18T14:06:40.309223	10.85	11.75	0.90	8	6.7500	0.7347
2026-07-18T14:06:33.279500_Refuel_11.30_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:33.279500	2026-07-18T14:06:40.309223	11.30	11.75	0.45	7	3.8571	0.7291
2026-07-18T14:06:35.289985_Refuel_11.75_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:35.289985	2026-07-18T14:06:40.309223	11.75	11.75	0.00	5	0.0000	0.7173
2026-07-18T14:06:36.294013_Refuel_11.75_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:36.294013	2026-07-18T14:06:40.309223	11.75	11.75	0.00	4	0.0000	0.7046
2026-07-18T14:06:37.296790_Refuel_11.75_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:37.296790	2026-07-18T14:06:40.309223	11.75	11.75	0.00	3	0.0000	0.6898
2026-07-18T14:06:39.308026_Refuel_11.75_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:39.308026	2026-07-18T14:06:40.309223	11.75	11.75	0.00	1	0.0000	0.6801
2026-07-18T14:06:40.309223_Refuel_11.75_11.75	2026-07-18T14:06:40.309223	Refuel	2026-07-18T14:06:40.309223	2026-07-18T14:06:40.309223	11.75	11.75	0.00	0	0.0000	0.6700
2026-07-18T14:18:37.439708_Idle Start_5.00	2026-07-18T14:18:37.439708	Idle Start	2026-07-18T14:18:37.439708	2026-07-18T14:18:37.439708	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:07:24.411417_Idle Start_5.73	2026-07-18T14:07:24.411417	Idle Start	2026-07-18T14:07:24.411417	2026-07-18T14:07:24.411417	5.73	5.73	0.00	0	0.0000	0.7000
2026-07-18T14:07:26.418046_Idle Start_5.00	2026-07-18T14:07:26.418046	Idle Start	2026-07-18T14:07:26.418046	2026-07-18T14:07:26.418046	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:27.419210_Idle Start_5.00	2026-07-18T14:07:27.419210	Idle Start	2026-07-18T14:07:27.419210	2026-07-18T14:07:27.419210	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:47.476739_Idle End_5.00	2026-07-18T14:18:47.476739	Idle End	2026-07-18T14:18:47.476739	2026-07-18T14:18:47.476739	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:07:30.429398_Fuel Theft_5.00_5.00	2026-07-18T14:07:35.440724	Fuel Theft	2026-07-18T14:07:30.429398	2026-07-18T14:07:35.440724	5.00	5.00	0.00	5	0.0000	0.7084
2026-07-18T14:07:31.431643_Fuel Theft_5.00_5.00	2026-07-18T14:07:35.440724	Fuel Theft	2026-07-18T14:07:31.431643	2026-07-18T14:07:35.440724	5.00	5.00	0.00	4	0.0000	0.7066
2026-07-18T14:07:32.432611_Fuel Theft_5.00_5.00	2026-07-18T14:07:35.440724	Fuel Theft	2026-07-18T14:07:32.432611	2026-07-18T14:07:35.440724	5.00	5.00	0.00	3	0.0000	0.7046
2026-07-18T14:07:34.438975_Fuel Theft_5.00_5.00	2026-07-18T14:07:35.440724	Fuel Theft	2026-07-18T14:07:34.438975	2026-07-18T14:07:35.440724	5.00	5.00	0.00	1	0.0000	0.7032
2026-07-18T14:07:35.440724_Fuel Theft_5.00_5.00	2026-07-18T14:07:35.440724	Fuel Theft	2026-07-18T14:07:35.440724	2026-07-18T14:07:35.440724	5.00	5.00	0.00	0	0.0000	0.7019
2026-07-18T14:07:38.453394_Idle Start_5.00	2026-07-18T14:07:38.453394	Idle Start	2026-07-18T14:07:38.453394	2026-07-18T14:07:38.453394	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:39.453950_Idle Start_5.00	2026-07-18T14:07:39.453950	Idle Start	2026-07-18T14:07:39.453950	2026-07-18T14:07:39.453950	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:41.468120_Idle Start_5.00	2026-07-18T14:07:41.468120	Idle Start	2026-07-18T14:07:41.468120	2026-07-18T14:07:41.468120	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:42.471149_Idle Start_5.00	2026-07-18T14:07:42.471149	Idle Start	2026-07-18T14:07:42.471149	2026-07-18T14:07:42.471149	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:43.473940_Idle Start_5.00	2026-07-18T14:07:43.473940	Idle Start	2026-07-18T14:07:43.473940	2026-07-18T14:07:43.473940	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:45.484592_Idle Start_5.00	2026-07-18T14:07:45.484592	Idle Start	2026-07-18T14:07:45.484592	2026-07-18T14:07:45.484592	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:46.486262_Idle Start_5.00	2026-07-18T14:07:46.486262	Idle Start	2026-07-18T14:07:46.486262	2026-07-18T14:07:46.486262	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:47.487520_Idle Start_5.00	2026-07-18T14:07:47.487520	Idle Start	2026-07-18T14:07:47.487520	2026-07-18T14:07:47.487520	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:49.496191_Idle Start_5.00	2026-07-18T14:07:49.496191	Idle Start	2026-07-18T14:07:49.496191	2026-07-18T14:07:49.496191	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:50.498415_Idle Start_5.00	2026-07-18T14:07:50.498415	Idle Start	2026-07-18T14:07:50.498415	2026-07-18T14:07:50.498415	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:07:52.508511_Idle Start_5.00	2026-07-18T14:07:52.508511	Idle Start	2026-07-18T14:07:52.508511	2026-07-18T14:07:52.508511	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:33.611656_Idle Start_5.00	2026-07-18T14:19:33.611656	Idle Start	2026-07-18T14:19:33.611656	2026-07-18T14:19:33.611656	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:19:49.674285_Refuel_7.25_7.25	2026-07-18T14:19:49.674285	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:49.674285	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:19:49.674285_Idle End_7.25	2026-07-18T14:19:49.674285	Idle End	2026-07-18T14:19:49.674285	2026-07-18T14:19:49.674285	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:19:49.674285_Refuel_7.25_8.15	2026-07-18T14:19:51.686318	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:51.686318	7.25	8.15	0.90	2	27.0000	0.6306
2026-07-18T14:08:32.633042_Idle Start_5.00	2026-07-18T14:08:32.633042	Idle Start	2026-07-18T14:08:32.633042	2026-07-18T14:08:32.633042	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:49.674285_Refuel_7.25_8.60	2026-07-18T14:19:52.688834	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:52.688834	7.25	8.60	1.35	3	27.0000	0.6437
2026-07-18T14:08:33.634620_Idle Start_5.00	2026-07-18T14:08:33.634620	Idle Start	2026-07-18T14:08:33.634620	2026-07-18T14:08:33.634620	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:49.674285_Refuel_7.25_9.05	2026-07-18T14:19:53.689762	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:53.689762	7.25	9.05	1.80	4	27.0000	0.6552
2026-07-18T14:08:35.642437_Idle Start_5.00	2026-07-18T14:08:35.642437	Idle Start	2026-07-18T14:08:35.642437	2026-07-18T14:08:35.642437	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:49.674285_Refuel_7.25_9.95	2026-07-18T14:19:55.699624	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:55.699624	7.25	9.95	2.70	6	27.0000	0.6700
2026-07-18T14:08:36.644044_Idle Start_5.00	2026-07-18T14:08:36.644044	Idle Start	2026-07-18T14:08:36.644044	2026-07-18T14:08:36.644044	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:49.674285_Refuel_7.25_10.40	2026-07-18T14:19:56.700882	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:56.700882	7.25	10.40	3.15	7	27.0000	0.6831
2026-07-18T14:08:37.644975_Idle Start_5.00	2026-07-18T14:08:37.644975	Idle Start	2026-07-18T14:08:37.644975	2026-07-18T14:08:37.644975	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:49.674285_Refuel_7.25_10.85	2026-07-18T14:19:57.703049	Refuel	2026-07-18T14:19:49.674285	2026-07-18T14:19:57.703049	7.25	10.85	3.60	8	27.0000	0.6953
2026-07-18T14:09:17.762793_Idle Start_5.00	2026-07-18T14:09:17.762793	Idle Start	2026-07-18T14:09:17.762793	2026-07-18T14:09:17.762793	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:18.763441_Idle Start_5.00	2026-07-18T14:09:18.763441	Idle Start	2026-07-18T14:09:18.763441	2026-07-18T14:09:18.763441	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:38.815793_Idle Start_7.55	2026-07-18T14:20:38.815793	Idle Start	2026-07-18T14:20:38.815793	2026-07-18T14:20:38.815793	7.55	7.55	0.00	0	0.0000	0.6000
2026-07-18T14:09:20.770421_Idle Start_5.00	2026-07-18T14:09:20.770421	Idle Start	2026-07-18T14:09:20.770421	2026-07-18T14:09:20.770421	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:21.771472_Idle Start_5.00	2026-07-18T14:09:21.771472	Idle Start	2026-07-18T14:09:21.771472	2026-07-18T14:09:21.771472	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:22.772654_Idle Start_5.00	2026-07-18T14:09:22.772654	Idle Start	2026-07-18T14:09:22.772654	2026-07-18T14:09:22.772654	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:24.782381_Idle Start_5.00	2026-07-18T14:09:24.782381	Idle Start	2026-07-18T14:09:24.782381	2026-07-18T14:09:24.782381	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:25.785688_Idle Start_5.00	2026-07-18T14:09:25.785688	Idle Start	2026-07-18T14:09:25.785688	2026-07-18T14:09:25.785688	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:20:45.835800_Fuel Theft_5.00_5.00	2026-07-18T14:20:45.835800	Fuel Theft	2026-07-18T14:20:45.835800	2026-07-18T14:20:45.835800	5.00	5.00	0.00	0	0.0000	0.6914
2026-07-18T14:20:45.835800_Idle End_5.00	2026-07-18T14:20:45.835800	Idle End	2026-07-18T14:20:45.835800	2026-07-18T14:20:45.835800	5.00	5.00	0.00	0	0.0000	0.6914
2026-07-18T14:09:27.794218_Idle Start_5.45	2026-07-18T14:09:27.794218	Idle Start	2026-07-18T14:09:27.794218	2026-07-18T14:09:27.794218	5.45	5.45	0.00	0	0.0000	0.7000
2026-07-18T14:09:28.795664_Idle Start_5.90	2026-07-18T14:09:28.795664	Idle Start	2026-07-18T14:09:28.795664	2026-07-18T14:09:28.795664	5.90	5.90	0.00	0	0.0000	0.7000
2026-07-18T14:09:29.797767_Idle Start_6.35	2026-07-18T14:09:29.797767	Idle Start	2026-07-18T14:09:29.797767	2026-07-18T14:09:29.797767	6.35	6.35	0.00	0	0.0000	0.7000
2026-07-18T14:09:32.806355_Refuel_7.69_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:32.806355	2026-07-18T14:09:51.857800	7.69	13.10	5.41	19	17.0842	0.7173
2026-07-18T14:20:51.849440_Idle Start_5.00	2026-07-18T14:20:51.849440	Idle Start	2026-07-18T14:20:51.849440	2026-07-18T14:20:51.849440	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:09:33.808486_Refuel_8.15_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:33.808486	2026-07-18T14:09:51.857800	8.15	13.10	4.95	18	16.5000	0.7235
2026-07-18T14:09:35.816437_Refuel_9.05_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:35.816437	2026-07-18T14:09:51.857800	9.05	13.10	4.05	16	15.1875	0.7291
2026-07-18T14:09:36.818191_Refuel_9.50_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:36.818191	2026-07-18T14:09:51.857800	9.50	13.10	3.60	15	14.4000	0.7324
2026-07-18T14:09:37.819780_Refuel_9.95_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:37.819780	2026-07-18T14:09:51.857800	9.95	13.10	3.15	14	13.5000	0.7345
2026-07-18T14:09:39.828424_Refuel_10.86_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:39.828424	2026-07-18T14:09:51.857800	10.86	13.10	2.24	12	11.2000	0.7351
2026-07-18T14:09:40.830080_Refuel_11.30_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:40.830080	2026-07-18T14:09:51.857800	11.30	13.10	1.80	11	9.8182	0.7313
2026-07-18T14:09:41.830530_Refuel_11.75_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:41.830530	2026-07-18T14:09:51.857800	11.75	13.10	1.35	10	8.1000	0.7267
2026-07-18T14:09:43.837372_Refuel_12.65_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:43.837372	2026-07-18T14:09:51.857800	12.65	13.10	0.45	8	3.3750	0.7207
2026-07-18T14:09:44.838988_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:44.838988	2026-07-18T14:09:51.857800	13.10	13.10	0.00	7	0.0000	0.7094
2026-07-18T14:09:46.846762_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:46.846762	2026-07-18T14:09:51.857800	13.10	13.10	0.00	5	0.0000	0.6976
2026-07-18T14:09:47.848017_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:47.848017	2026-07-18T14:09:51.857800	13.10	13.10	0.00	4	0.0000	0.6848
2026-07-18T14:09:48.848783_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:48.848783	2026-07-18T14:09:51.857800	13.10	13.10	0.00	3	0.0000	0.6700
2026-07-18T14:09:50.856141_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:50.856141	2026-07-18T14:09:51.857800	13.10	13.10	0.00	1	0.0000	0.6602
2026-07-18T14:21:09.888764_Idle End_5.00	2026-07-18T14:21:09.888764	Idle End	2026-07-18T14:21:09.888764	2026-07-18T14:21:09.888764	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:09:51.857800_Refuel_13.10_13.10	2026-07-18T14:09:51.857800	Refuel	2026-07-18T14:09:51.857800	2026-07-18T14:09:51.857800	13.10	13.10	0.00	0	0.0000	0.6503
2026-07-18T14:10:38.996707_Idle Start_6.85	2026-07-18T14:10:38.996707	Idle Start	2026-07-18T14:10:38.996707	2026-07-18T14:10:38.996707	6.85	6.85	0.00	0	0.0000	0.7000
2026-07-18T14:21:59.016553_Idle Start_5.00	2026-07-18T14:21:59.016553	Idle Start	2026-07-18T14:21:59.016553	2026-07-18T14:21:59.016553	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:10:41.005877_Idle Start_5.00	2026-07-18T14:10:41.005877	Idle Start	2026-07-18T14:10:41.005877	2026-07-18T14:10:41.005877	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:10:42.007508_Idle Start_5.00	2026-07-18T14:10:42.007508	Idle Start	2026-07-18T14:10:42.007508	2026-07-18T14:10:42.007508	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:10:45.018233_Fuel Theft_5.00_5.00	2026-07-18T14:10:50.028246	Fuel Theft	2026-07-18T14:10:45.018233	2026-07-18T14:10:50.028246	5.00	5.00	0.00	5	0.0000	0.7577
2026-07-18T14:10:46.019328_Fuel Theft_5.00_5.00	2026-07-18T14:10:50.028246	Fuel Theft	2026-07-18T14:10:46.019328	2026-07-18T14:10:50.028246	5.00	5.00	0.00	4	0.0000	0.7560
2026-07-18T14:10:47.020525_Fuel Theft_5.00_5.00	2026-07-18T14:10:50.028246	Fuel Theft	2026-07-18T14:10:47.020525	2026-07-18T14:10:50.028246	5.00	5.00	0.00	3	0.0000	0.7540
2026-07-18T14:10:49.027027_Fuel Theft_5.00_5.00	2026-07-18T14:10:50.028246	Fuel Theft	2026-07-18T14:10:49.027027	2026-07-18T14:10:50.028246	5.00	5.00	0.00	1	0.0000	0.7527
2026-07-18T14:10:50.028246_Fuel Theft_5.00_5.00	2026-07-18T14:10:50.028246	Fuel Theft	2026-07-18T14:10:50.028246	2026-07-18T14:10:50.028246	5.00	5.00	0.00	0	0.0000	0.7514
2026-07-18T14:10:53.042558_Idle Start_5.00	2026-07-18T14:10:53.042558	Idle Start	2026-07-18T14:10:53.042558	2026-07-18T14:10:53.042558	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:13.061847_Idle End_5.00	2026-07-18T14:22:13.061847	Idle End	2026-07-18T14:22:13.061847	2026-07-18T14:22:13.061847	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:10:54.044197_Idle Start_5.00	2026-07-18T14:10:54.044197	Idle Start	2026-07-18T14:10:54.044197	2026-07-18T14:10:54.044197	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:10:56.051884_Idle Start_5.00	2026-07-18T14:10:56.051884	Idle Start	2026-07-18T14:10:56.051884	2026-07-18T14:10:56.051884	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:10:57.053656_Idle Start_5.00	2026-07-18T14:10:57.053656	Idle Start	2026-07-18T14:10:57.053656	2026-07-18T14:10:57.053656	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:10:58.054937_Idle Start_5.00	2026-07-18T14:10:58.054937	Idle Start	2026-07-18T14:10:58.054937	2026-07-18T14:10:58.054937	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:11:00.062950_Idle Start_5.00	2026-07-18T14:11:00.062950	Idle Start	2026-07-18T14:11:00.062950	2026-07-18T14:11:00.062950	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:11:01.063998_Idle Start_5.00	2026-07-18T14:11:01.063998	Idle Start	2026-07-18T14:11:01.063998	2026-07-18T14:11:01.063998	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:11:02.065320_Idle Start_5.00	2026-07-18T14:11:02.065320	Idle Start	2026-07-18T14:11:02.065320	2026-07-18T14:11:02.065320	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:22:55.184517_Idle Start_5.00	2026-07-18T14:22:55.184517	Idle Start	2026-07-18T14:22:55.184517	2026-07-18T14:22:55.184517	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:11:49.206631_Idle Start_5.00	2026-07-18T14:11:49.206631	Idle Start	2026-07-18T14:11:49.206631	2026-07-18T14:11:49.206631	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:11:50.207809_Idle Start_5.00	2026-07-18T14:11:50.207809	Idle Start	2026-07-18T14:11:50.207809	2026-07-18T14:11:50.207809	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:11:51.208805_Idle Start_5.00	2026-07-18T14:11:51.208805	Idle Start	2026-07-18T14:11:51.208805	2026-07-18T14:11:51.208805	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:23:11.230404_Refuel_7.25_7.25	2026-07-18T14:23:11.230404	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:11.230404	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:23:11.230404_Idle End_7.25	2026-07-18T14:23:11.230404	Idle End	2026-07-18T14:23:11.230404	2026-07-18T14:23:11.230404	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:11:53.216650_Idle Start_5.00	2026-07-18T14:11:53.216650	Idle Start	2026-07-18T14:11:53.216650	2026-07-18T14:11:53.216650	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:23:11.230404_Refuel_7.25_7.70	2026-07-18T14:23:12.231501	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:12.231501	7.25	7.70	0.45	1	27.0000	0.6208
2026-07-18T14:11:54.217155_Idle Start_5.00	2026-07-18T14:11:54.217155	Idle Start	2026-07-18T14:11:54.217155	2026-07-18T14:11:54.217155	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:23:11.230404_Refuel_7.25_8.59	2026-07-18T14:23:14.234899	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:14.234899	7.25	8.59	1.34	3	26.8000	0.6370
2026-07-18T14:11:55.217757_Idle Start_5.00	2026-07-18T14:11:55.217757	Idle Start	2026-07-18T14:11:55.217757	2026-07-18T14:11:55.217757	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:23:11.230404_Refuel_7.25_9.04	2026-07-18T14:23:15.235388	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:15.235388	7.25	9.04	1.79	4	26.8500	0.6501
2026-07-18T14:23:11.230404_Refuel_7.25_9.94	2026-07-18T14:23:17.242619	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:17.242619	7.25	9.94	2.69	6	26.9000	0.6658
2026-07-18T14:23:11.230404_Refuel_7.25_10.39	2026-07-18T14:23:18.243678	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:18.243678	7.25	10.39	3.14	7	26.9143	0.6796
2026-07-18T14:23:11.230404_Refuel_7.25_10.84	2026-07-18T14:23:19.244118	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:19.244118	7.25	10.84	3.59	8	26.9250	0.6922
2026-07-18T14:23:11.230404_Refuel_7.25_11.74	2026-07-18T14:23:21.250930	Refuel	2026-07-18T14:23:11.230404	2026-07-18T14:23:21.250930	7.25	11.74	4.49	10	26.9400	0.7041
2026-07-18T14:12:44.379975_Idle Start_5.00	2026-07-18T14:12:44.379975	Idle Start	2026-07-18T14:12:44.379975	2026-07-18T14:12:44.379975	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:12:45.380984_Idle Start_5.00	2026-07-18T14:12:45.380984	Idle Start	2026-07-18T14:12:45.380984	2026-07-18T14:12:45.380984	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:12:47.389149_Idle Start_5.00	2026-07-18T14:12:47.389149	Idle Start	2026-07-18T14:12:47.389149	2026-07-18T14:12:47.389149	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:12:48.390549_Idle Start_5.00	2026-07-18T14:12:48.390549	Idle Start	2026-07-18T14:12:48.390549	2026-07-18T14:12:48.390549	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:12:50.398816_Idle Start_5.00	2026-07-18T14:12:50.398816	Idle Start	2026-07-18T14:12:50.398816	2026-07-18T14:12:50.398816	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:12:51.401008_Idle Start_5.00	2026-07-18T14:12:51.401008	Idle Start	2026-07-18T14:12:51.401008	2026-07-18T14:12:51.401008	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:12:52.401877_Idle Start_5.45	2026-07-18T14:12:52.401877	Idle Start	2026-07-18T14:12:52.401877	2026-07-18T14:12:52.401877	5.45	5.45	0.00	0	0.0000	0.7000
2026-07-18T14:12:54.412608_Idle Start_6.35	2026-07-18T14:12:54.412608	Idle Start	2026-07-18T14:12:54.412608	2026-07-18T14:12:54.412608	6.35	6.35	0.00	0	0.0000	0.7000
2026-07-18T14:12:55.416285_Idle Start_6.81	2026-07-18T14:12:55.416285	Idle Start	2026-07-18T14:12:55.416285	2026-07-18T14:12:55.416285	6.81	6.81	0.00	0	0.0000	0.7000
2026-07-18T14:12:58.423399_Refuel_8.16_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:12:58.423399	2026-07-18T14:13:08.443257	8.16	10.40	2.24	10	13.4400	0.7029
2026-07-18T14:24:18.434880_Idle Start_7.57	2026-07-18T14:24:18.434880	Idle Start	2026-07-18T14:24:18.434880	2026-07-18T14:24:18.434880	7.57	7.57	0.00	0	0.0000	0.6000
2026-07-18T14:12:59.424968_Refuel_8.61_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:12:59.424968	2026-07-18T14:13:08.443257	8.61	10.40	1.79	9	11.9333	0.7094
2026-07-18T14:13:00.426145_Refuel_9.05_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:00.426145	2026-07-18T14:13:08.443257	9.05	10.40	1.35	8	10.1250	0.7149
